time	V(out)
1.657403913867188e-03	1.304243e+00
1.660386765332580e-03	1.122491e+00
1.661133297654603e-03	1.382758e+00
1.663720670696726e-03	1.310434e+00
1.666670500471600e-03	1.128366e+00
1.667439258818971e-03	1.387752e+00
1.670017513117905e-03	1.316580e+00
1.672958464812606e-03	1.133582e+00
1.673726224461319e-03	1.393503e+00
1.676115079568769e-03	1.297945e+00
1.676504927788384e-03	1.349708e+00
1.679992412159584e-03	1.399065e+00
1.682347908448326e-03	1.303152e+00
1.682561112029990e-03	1.328614e+00
1.686237290722120e-03	1.404072e+00
1.688584646131967e-03	1.308738e+00
1.688789371514294e-03	1.332062e+00
1.692460946917987e-03	1.409414e+00
1.694681479160980e-03	1.324475e+00
1.695001645237137e-03	1.339132e+00
1.697899847674856e-03	1.156114e+00
1.698667616992702e-03	1.414893e+00
1.700993917359172e-03	1.319195e+00
1.702164174858659e-03	1.331473e+00
1.704851604197326e-03	1.419711e+00
1.707168940348068e-03	1.324197e+00
1.707381121510532e-03	1.350507e+00
1.711017323136621e-03	1.424655e+00
1.713328895474670e-03	1.330568e+00
1.713667496756108e-03	1.376963e+00
1.717164122049510e-03	1.429516e+00
1.719463584328818e-03	1.334225e+00
1.719673945147546e-03	1.360301e+00
1.722527119022584e-03	1.178884e+00
1.723295911819890e-03	1.436096e+00
1.725792680762827e-03	1.365321e+00
1.728636786568594e-03	1.184035e+00
1.729403276361227e-03	1.438368e+00
1.731893260558793e-03	1.370517e+00
1.734723914534539e-03	1.189755e+00
1.735488855779216e-03	1.444121e+00
1.737765127246676e-03	1.348968e+00
1.740796201005528e-03	1.194857e+00
1.741564704370640e-03	1.448542e+00
1.744036690824117e-03	1.377852e+00
1.746851468164854e-03	1.200003e+00
1.749867123406470e-03	1.358951e+00
1.750104573294238e-03	1.389665e+00
1.753646521455828e-03	1.458492e+00
1.755896386823949e-03	1.363601e+00
1.756111084831135e-03	1.391160e+00
1.759662222397113e-03	1.463207e+00
1.760979424225782e-03	1.456391e+00
1.762119854761008e-03	1.395021e+00
1.765659167577875e-03	1.467279e+00
1.766195872231218e-03	1.528125e+00
1.768109327135433e-03	1.400691e+00
1.770970476357313e-03	1.223855e+00
1.771679470563308e-03	1.486906e+00
1.774081665731311e-03	1.406106e+00
1.776842863766010e-03	1.226938e+00
1.777609528082609e-03	1.477057e+00
1.780038499845615e-03	1.410749e+00
1.782794634240133e-03	1.232168e+00
1.783550459099070e-03	1.482337e+00
1.783550535428745e-03	1.482371e+00
1.785756955590174e-03	1.388242e+00
1.785980672435900e-03	1.414349e+00
1.789477773252525e-03	1.487046e+00
1.791680409060941e-03	1.392987e+00
1.791902334876966e-03	1.419445e+00
1.795386923731712e-03	1.491546e+00
1.797579863033727e-03	1.397488e+00
1.797807482762765e-03	1.427007e+00
1.801280643627976e-03	1.496183e+00
1.803465138000103e-03	1.402281e+00
1.803689281004483e-03	1.431246e+00
1.806405940775130e-03	1.253412e+00
1.809335322372130e-03	1.406958e+00
1.809560688286216e-03	1.436183e+00
1.812266451328648e-03	1.258938e+00
1.815187267538028e-03	1.411524e+00
1.815453152679587e-03	1.448872e+00
1.818860467572402e-03	1.509867e+00
1.821188427321615e-03	1.430588e+00
1.821917926757643e-03	1.457306e+00
1.824687657740667e-03	1.514643e+00
1.827023728233154e-03	1.438507e+00
1.829749631733768e-03	1.275094e+00
1.830497865999909e-03	1.518962e+00
1.832749767332275e-03	1.428482e+00
1.835543019641024e-03	1.280650e+00
1.836291754162004e-03	1.523253e+00
1.838438130908507e-03	1.431098e+00
1.838697284640289e-03	1.466307e+00
1.842069806724008e-03	1.527567e+00
1.844205510066967e-03	1.433987e+00
1.844440046899361e-03	1.465388e+00
1.847088447724123e-03	1.290517e+00
1.848112417041287e-03	1.592206e+00
1.850197803510003e-03	1.470217e+00
1.852835751138445e-03	1.295827e+00
1.853578661630135e-03	1.536308e+00
1.855868322475113e-03	1.456946e+00
1.856695364946303e-03	1.479942e+00
1.859307864044714e-03	1.540910e+00
1.861429230130368e-03	1.446890e+00
1.864282988057196e-03	1.307079e+00
1.865024022856006e-03	1.545102e+00
1.867136791855318e-03	1.451480e+00
1.867377437817895e-03	1.484439e+00
1.870721117624350e-03	1.549366e+00
1.872823533145279e-03	1.456072e+00
1.873065507342018e-03	1.489238e+00
1.875668087856251e-03	1.316475e+00
1.876406953873991e-03	1.554327e+00
1.878743936327659e-03	1.493343e+00
1.879447449360427e-03	1.503475e+00
1.882076369828941e-03	1.558268e+00
1.884181068459724e-03	1.465541e+00
1.884663805026521e-03	1.530529e+00
1.887729658192975e-03	1.562714e+00
1.889816485447292e-03	1.469039e+00
1.892263935633003e-03	1.368075e+00
1.893368499178469e-03	1.566994e+00
1.895450945059536e-03	1.473398e+00
1.895699966429687e-03	1.507952e+00
1.898993890447392e-03	1.571264e+00
1.901070040076135e-03	1.478553e+00
1.901320286636581e-03	1.513409e+00
1.904602811055140e-03	1.575505e+00
1.906673114428836e-03	1.481761e+00
1.906922290854088e-03	1.516102e+00
1.909505298541721e-03	1.347852e+00
1.912261681871095e-03	1.485910e+00
1.913180093623954e-03	1.535522e+00
1.915777944869378e-03	1.584026e+00
1.917834195626245e-03	1.490634e+00
1.918125158369293e-03	1.534906e+00
1.921345772331587e-03	1.588326e+00
1.923396565704282e-03	1.494929e+00
1.923789332367658e-03	1.557219e+00
1.926899835851768e-03	1.592615e+00
1.928949378576763e-03	1.501037e+00
1.929929912007658e-03	1.544648e+00
1.932440273030755e-03	1.596758e+00
1.934478257461601e-03	1.503457e+00
1.934742885542033e-03	1.541657e+00
1.937962012716566e-03	1.601136e+00
1.939889575818175e-03	1.518707e+00
1.940255428365030e-03	1.545737e+00
1.942752568892507e-03	1.377973e+00
1.943473452302694e-03	1.605468e+00
1.945503597501835e-03	1.512663e+00
1.945765539785749e-03	1.550335e+00
1.948967810132395e-03	1.609293e+00
1.950772366215464e-03	1.538512e+00
1.951253102098104e-03	1.555050e+00
1.953730583450373e-03	1.388569e+00
1.954448045592589e-03	1.610906e+00
1.956538157482133e-03	1.520896e+00
1.959195573636054e-03	1.393821e+00
1.959918054925209e-03	1.619064e+00
1.962194490139360e-03	1.564304e+00
1.964655162570183e-03	1.398911e+00
1.965367870604830e-03	1.621838e+00
1.967382342702483e-03	1.528931e+00
1.967654954860080e-03	1.569603e+00
1.970808744396869e-03	1.625729e+00
1.972812353110497e-03	1.532156e+00
1.973085682656675e-03	1.571152e+00
1.975530869315951e-03	1.409847e+00
1.976384830342991e-03	1.673407e+00
1.978512068645085e-03	1.577962e+00
1.981058252439905e-03	1.419300e+00
1.981655689105440e-03	1.634523e+00
1.983920549675718e-03	1.582534e+00
1.986345683616900e-03	1.419526e+00
1.987056143503358e-03	1.638276e+00
1.989319528694633e-03	1.586991e+00
1.991739831362008e-03	1.423936e+00
1.992446696894180e-03	1.642572e+00
1.994522817554859e-03	1.550894e+00
1.997117092530373e-03	1.428390e+00
1.997821824362702e-03	1.646230e+00
2.000047750593267e-03	1.586432e+00
2.000229038978003e-03	1.624249e+00
2.003185729148658e-03	1.650418e+00
2.005207582466979e-03	1.556247e+00
2.007833156765691e-03	1.439203e+00
2.008541300522325e-03	1.654837e+00
2.010791645516262e-03	1.605244e+00
2.013179448364541e-03	1.444040e+00
2.015842321020991e-03	1.564536e+00
2.016651567175953e-03	1.636233e+00
2.019202871471950e-03	1.662309e+00
2.021162682994645e-03	1.568469e+00
2.021451635029685e-03	1.614245e+00
2.023823103599805e-03	1.454005e+00
2.024877623562119e-03	1.724414e+00
2.026765774007554e-03	1.618768e+00
2.029126252107031e-03	1.459412e+00
2.029818062980832e-03	1.669827e+00
2.032041118761205e-03	1.615410e+00
2.034416085509532e-03	1.464818e+00
2.035110262313552e-03	1.672690e+00
2.037354729044881e-03	1.627790e+00
2.039700431324106e-03	1.472053e+00
2.040386801293377e-03	1.678119e+00
2.042331988404867e-03	1.583680e+00
2.042632003837959e-03	1.632356e+00
2.044967786953018e-03	1.475214e+00
2.045655818950694e-03	1.682032e+00
