time	I(I1)
1.722527119022584e-03	5.000000e+00
1.723295911819890e-03	5.000000e+00
1.725792680762827e-03	5.000000e+00
1.728636786568594e-03	5.000000e+00
1.729403276361227e-03	5.000000e+00
1.731893260558793e-03	5.000000e+00
1.734723914534539e-03	5.000000e+00
1.735488855779216e-03	5.000000e+00
1.737765127246676e-03	5.000000e+00
1.740796201005528e-03	5.000000e+00
1.741564704370640e-03	5.000000e+00
1.744036690824117e-03	5.000000e+00
1.746851468164854e-03	5.000000e+00
1.749867123406470e-03	5.000000e+00
1.750104573294238e-03	5.000000e+00
1.753646521455828e-03	5.000000e+00
1.755896386823949e-03	5.000000e+00
1.756111084831135e-03	5.000000e+00
1.759662222397113e-03	5.000000e+00
1.760979424225782e-03	5.000000e+00
1.762119854761008e-03	5.000000e+00
1.765659167577875e-03	5.000000e+00
1.766195872231218e-03	5.000000e+00
1.768109327135433e-03	5.000000e+00
1.770970476357313e-03	5.000000e+00
1.771679470563308e-03	5.000000e+00
1.774081665731311e-03	5.000000e+00
1.776842863766010e-03	5.000000e+00
1.777609528082609e-03	5.000000e+00
1.780038499845615e-03	5.000000e+00
1.782794634240133e-03	5.000000e+00
1.783550459099070e-03	5.000000e+00
1.783550535428745e-03	5.000000e+00
1.785756955590174e-03	5.000000e+00
1.785980672435900e-03	5.000000e+00
1.789477773252525e-03	5.000000e+00
1.791680409060941e-03	5.000000e+00
1.791902334876966e-03	5.000000e+00
1.795386923731712e-03	5.000000e+00
1.797579863033727e-03	5.000000e+00
1.797807482762765e-03	5.000000e+00
1.801280643627976e-03	5.000000e+00
1.803465138000103e-03	5.000000e+00
1.803689281004483e-03	5.000000e+00
1.806405940775130e-03	5.000000e+00
1.809335322372130e-03	5.000000e+00
1.809560688286216e-03	5.000000e+00
1.812266451328648e-03	5.000000e+00
1.815187267538028e-03	5.000000e+00
1.815453152679587e-03	5.000000e+00
1.818860467572402e-03	5.000000e+00
1.821188427321615e-03	5.000000e+00
1.821917926757643e-03	5.000000e+00
1.824687657740667e-03	5.000000e+00
1.827023728233154e-03	5.000000e+00
1.829749631733768e-03	5.000000e+00
1.830497865999909e-03	5.000000e+00
1.832749767332275e-03	5.000000e+00
1.835543019641024e-03	5.000000e+00
1.836291754162004e-03	5.000000e+00
1.838438130908507e-03	5.000000e+00
1.838697284640289e-03	5.000000e+00
1.842069806724008e-03	5.000000e+00
1.844205510066967e-03	5.000000e+00
1.844440046899361e-03	5.000000e+00
1.847088447724123e-03	5.000000e+00
1.848112417041287e-03	5.000000e+00
1.850197803510003e-03	5.000000e+00
1.852835751138445e-03	5.000000e+00
1.853578661630135e-03	5.000000e+00
1.855868322475113e-03	5.000000e+00
1.856695364946303e-03	5.000000e+00
1.859307864044714e-03	5.000000e+00
1.861429230130368e-03	5.000000e+00
1.864282988057196e-03	5.000000e+00
1.865024022856006e-03	5.000000e+00
1.867136791855318e-03	5.000000e+00
1.867377437817895e-03	5.000000e+00
1.870721117624350e-03	5.000000e+00
1.872823533145279e-03	5.000000e+00
1.873065507342018e-03	5.000000e+00
1.875668087856251e-03	5.000000e+00
1.876406953873991e-03	5.000000e+00
1.878743936327659e-03	5.000000e+00
1.879447449360427e-03	5.000000e+00
1.882076369828941e-03	5.000000e+00
1.884181068459724e-03	5.000000e+00
1.884663805026521e-03	5.000000e+00
1.887729658192975e-03	5.000000e+00
1.889816485447292e-03	5.000000e+00
1.892263935633003e-03	5.000000e+00
1.893368499178469e-03	5.000000e+00
1.895450945059536e-03	5.000000e+00
1.895699966429687e-03	5.000000e+00
1.898993890447392e-03	5.000000e+00
1.901070040076135e-03	5.000000e+00
1.901320286636581e-03	5.000000e+00
1.904602811055140e-03	5.000000e+00
1.906673114428836e-03	5.000000e+00
1.906922290854088e-03	5.000000e+00
1.909505298541721e-03	5.000000e+00
1.912261681871095e-03	5.000000e+00
1.913180093623954e-03	5.000000e+00
1.915777944869378e-03	5.000000e+00
1.917834195626245e-03	5.000000e+00
1.918125158369293e-03	5.000000e+00
1.921345772331587e-03	5.000000e+00
1.923396565704282e-03	5.000000e+00
1.923789332367658e-03	5.000000e+00
1.926899835851768e-03	5.000000e+00
1.928949378576763e-03	5.000000e+00
1.929929912007658e-03	5.000000e+00
1.932440273030755e-03	5.000000e+00
1.934478257461601e-03	5.000000e+00
1.934742885542033e-03	5.000000e+00
1.937962012716566e-03	5.000000e+00
1.939889575818175e-03	5.000000e+00
1.940255428365030e-03	5.000000e+00
1.942752568892507e-03	5.000000e+00
1.943473452302694e-03	5.000000e+00
1.945503597501835e-03	5.000000e+00
1.945765539785749e-03	5.000000e+00
1.948967810132395e-03	5.000000e+00
1.950772366215464e-03	5.000000e+00
1.951253102098104e-03	5.000000e+00
1.953730583450373e-03	5.000000e+00
1.954448045592589e-03	5.000000e+00
1.956538157482133e-03	5.000000e+00
1.959195573636054e-03	5.000000e+00
1.959918054925209e-03	5.000000e+00
1.962194490139360e-03	5.000000e+00
1.964655162570183e-03	5.000000e+00
1.965367870604830e-03	5.000000e+00
1.967382342702483e-03	5.000000e+00
1.967654954860080e-03	5.000000e+00
1.970808744396869e-03	5.000000e+00
1.972812353110497e-03	5.000000e+00
1.973085682656675e-03	5.000000e+00
1.975530869315951e-03	5.000000e+00
1.976384830342991e-03	5.000000e+00
1.978512068645085e-03	5.000000e+00
1.981058252439905e-03	5.000000e+00
1.981655689105440e-03	5.000000e+00
1.983920549675718e-03	5.000000e+00
1.986345683616900e-03	5.000000e+00
1.987056143503358e-03	5.000000e+00
1.989319528694633e-03	5.000000e+00
1.991739831362008e-03	5.000000e+00
1.992446696894180e-03	5.000000e+00
1.994522817554859e-03	5.000000e+00
1.997117092530373e-03	5.000000e+00
1.997821824362702e-03	5.000000e+00
2.000047750593267e-03	5.000000e+00
2.000229038978003e-03	5.000000e+00
2.003185729148658e-03	5.000000e+00
2.005207582466979e-03	5.000000e+00
2.007833156765691e-03	5.000000e+00
2.008541300522325e-03	5.000000e+00
2.010791645516262e-03	5.000000e+00
2.013179448364541e-03	5.000000e+00
2.015842321020991e-03	5.000000e+00
2.016651567175953e-03	5.000000e+00
2.019202871471950e-03	5.000000e+00
2.021162682994645e-03	5.000000e+00
2.021451635029685e-03	5.000000e+00
2.023823103599805e-03	5.000000e+00
2.024877623562119e-03	5.000000e+00
2.026765774007554e-03	5.000000e+00
