time	I(I1)
6.809782831525675e-04	1.000000e-01
6.809808576551431e-04	1.000000e-01
6.809961184836758e-04	1.000000e-01
6.810000879292060e-04	1.000000e-01
6.810031564130664e-04	1.000000e-01
6.810045616908317e-04	1.000000e-01
6.810069338453232e-04	1.000000e-01
6.810115763658685e-04	1.000000e-01
6.810182620726586e-04	1.000000e-01
6.811014596691458e-04	1.000000e-01
6.812151893232056e-04	1.000000e-01
6.812737169441983e-04	1.000000e-01
6.812752976974840e-04	1.000000e-01
6.812807086815405e-04	1.000000e-01
6.815667794166742e-04	1.000000e-01
6.823659096981172e-04	1.000000e-01
6.824480784254376e-04	1.000000e-01
6.824675237763406e-04	1.000000e-01
6.824694245274902e-04	1.000000e-01
6.824855975438649e-04	1.000000e-01
6.824887984268514e-04	1.000000e-01
6.824920455189974e-04	1.000000e-01
6.824938092926519e-04	1.000000e-01
6.824952575825914e-04	1.000000e-01
6.825005895444055e-04	1.000000e-01
6.825032404357668e-04	1.000000e-01
6.825329287549213e-04	1.000000e-01
6.826826357219243e-04	1.000000e-01
6.827615910191346e-04	1.000000e-01
6.827652283370064e-04	1.000000e-01
6.827663072911024e-04	1.000000e-01
6.827721797048813e-04	1.000000e-01
6.836706671070453e-04	1.000000e-01
6.839414866962037e-04	1.000000e-01
6.839570908393324e-04	1.000000e-01
6.839619730782578e-04	1.000000e-01
6.839761422138618e-04	1.000000e-01
6.839800805572980e-04	1.000000e-01
6.839828946037110e-04	1.000000e-01
6.839843867841813e-04	1.000000e-01
6.839866092055930e-04	1.000000e-01
6.839899848919236e-04	1.000000e-01
6.839920602161210e-04	1.000000e-01
6.840379507002332e-04	1.000000e-01
6.841823355508470e-04	1.000000e-01
6.842538247805518e-04	1.000000e-01
6.842566904048260e-04	1.000000e-01
6.842762836833061e-04	1.000000e-01
6.852424509376242e-04	1.000000e-01
6.854373495725120e-04	1.000000e-01
6.854476397841073e-04	1.000000e-01
6.854490175827646e-04	1.000000e-01
6.854638990673765e-04	1.000000e-01
6.854702583051111e-04	1.000000e-01
6.854730418042258e-04	1.000000e-01
6.854747821040786e-04	1.000000e-01
6.854770397590595e-04	1.000000e-01
6.854808511004432e-04	1.000000e-01
6.854854330047585e-04	1.000000e-01
6.855718781383388e-04	1.000000e-01
6.856690648474218e-04	1.000000e-01
6.857427757095219e-04	1.000000e-01
6.857451118066568e-04	1.000000e-01
6.857463439109857e-04	1.000000e-01
6.857538689713206e-04	1.000000e-01
6.860412357812192e-04	1.000000e-01
6.867434510164153e-04	1.000000e-01
6.869186135129673e-04	1.000000e-01
6.869382623925352e-04	1.000000e-01
6.869387522690255e-04	1.000000e-01
6.869393854801383e-04	1.000000e-01
6.869559146025201e-04	1.000000e-01
6.869576543593230e-04	1.000000e-01
6.869608899327157e-04	1.000000e-01
6.869626516215056e-04	1.000000e-01
6.869644261088591e-04	1.000000e-01
6.869669663021481e-04	1.000000e-01
6.869705138341410e-04	1.000000e-01
6.869734688026526e-04	1.000000e-01
6.870225194789606e-04	1.000000e-01
6.872310141408214e-04	1.000000e-01
6.872378500193034e-04	1.000000e-01
6.872467467995117e-04	1.000000e-01
6.877371198832161e-04	1.000000e-01
6.883406778508913e-04	1.000000e-01
6.884230356923566e-04	1.000000e-01
6.884293293992696e-04	1.000000e-01
6.884380251728349e-04	1.000000e-01
6.884466153496607e-04	1.000000e-01
6.884495650655085e-04	1.000000e-01
6.884526600406050e-04	1.000000e-01
6.884541338624939e-04	1.000000e-01
6.884562077454640e-04	1.000000e-01
6.884605624544438e-04	1.000000e-01
6.884630645286202e-04	1.000000e-01
6.885154527306966e-04	1.000000e-01
6.886605240690721e-04	1.000000e-01
6.887206081072931e-04	1.000000e-01
6.887268812201348e-04	1.000000e-01
6.887284541315710e-04	1.000000e-01
6.887540448689786e-04	1.000000e-01
6.896523841160481e-04	1.000000e-01
6.899008245649299e-04	1.000000e-01
6.899155049383602e-04	1.000000e-01
6.899191708005034e-04	1.000000e-01
6.899322637890651e-04	1.000000e-01
6.899379025536468e-04	1.000000e-01
6.899413782803525e-04	1.000000e-01
6.899441783783287e-04	1.000000e-01
6.899456645204346e-04	1.000000e-01
6.899479250623044e-04	1.000000e-01
6.899515149273231e-04	1.000000e-01
6.899566203018618e-04	1.000000e-01
6.900232601081539e-04	1.000000e-01
6.901616250342466e-04	1.000000e-01
6.902159001851802e-04	1.000000e-01
6.902180398695775e-04	1.000000e-01
6.902194705383826e-04	1.000000e-01
6.902305753747048e-04	1.000000e-01
6.911194346498790e-04	1.000000e-01
6.913899664070928e-04	1.000000e-01
6.914036264395400e-04	1.000000e-01
6.914099623682414e-04	1.000000e-01
6.914111840439131e-04	1.000000e-01
6.914267185211421e-04	1.000000e-01
6.914310098641602e-04	1.000000e-01
6.914340466451143e-04	1.000000e-01
6.914356438105484e-04	1.000000e-01
6.914378712057886e-04	1.000000e-01
6.914412764335062e-04	1.000000e-01
6.914437991412240e-04	1.000000e-01
6.914832868879556e-04	1.000000e-01
6.916370714030564e-04	1.000000e-01
6.917072451210808e-04	1.000000e-01
6.917109622015790e-04	1.000000e-01
6.917596936888018e-04	1.000000e-01
6.928042700466230e-04	1.000000e-01
6.928816598506484e-04	1.000000e-01
6.928975002985777e-04	1.000000e-01
6.929006409910537e-04	1.000000e-01
6.929059686581184e-04	1.000000e-01
6.929179779199462e-04	1.000000e-01
6.929217935297894e-04	1.000000e-01
6.929249082197623e-04	1.000000e-01
6.929264687830218e-04	1.000000e-01
6.929279732419638e-04	1.000000e-01
6.929314869796046e-04	1.000000e-01
6.929340123369564e-04	1.000000e-01
6.929963179199746e-04	1.000000e-01
6.931350759890728e-04	1.000000e-01
6.931993799588027e-04	1.000000e-01
6.932016296875632e-04	1.000000e-01
6.932040180073648e-04	1.000000e-01
6.932612267517974e-04	1.000000e-01
6.941323759785822e-04	1.000000e-01
6.943764172047142e-04	1.000000e-01
6.943901341594739e-04	1.000000e-01
6.944045483513807e-04	1.000000e-01
6.944105973066156e-04	1.000000e-01
6.944142768784057e-04	1.000000e-01
6.944165236819518e-04	1.000000e-01
6.944180240564183e-04	1.000000e-01
6.944201063630040e-04	1.000000e-01
6.944243244684446e-04	1.000000e-01
6.944268599150265e-04	1.000000e-01
6.944578064472297e-04	1.000000e-01
6.946512577344224e-04	1.000000e-01
6.946878312096621e-04	1.000000e-01
6.946944493220581e-04	1.000000e-01
6.946951309389356e-04	1.000000e-01
6.946964496796662e-04	1.000000e-01
6.947118836102459e-04	1.000000e-01
6.956119966131625e-04	1.000000e-01
6.958612596249462e-04	1.000000e-01
6.958786933039837e-04	1.000000e-01
6.958824158668250e-04	1.000000e-01
6.958974925816030e-04	1.000000e-01
6.959010002404456e-04	1.000000e-01
6.959043167788550e-04	1.000000e-01
6.959072013946971e-04	1.000000e-01
6.959087545852148e-04	1.000000e-01
6.959114123391336e-04	1.000000e-01
6.959150792824760e-04	1.000000e-01
6.959232045576462e-04	1.000000e-01
6.959968227463554e-04	1.000000e-01
6.961332888343597e-04	1.000000e-01
6.961807620146945e-04	1.000000e-01
6.961828916645888e-04	1.000000e-01
6.961843863547506e-04	1.000000e-01
6.961956809616691e-04	1.000000e-01
6.971315096749420e-04	1.000000e-01
6.973681096507700e-04	1.000000e-01
6.973725132129848e-04	1.000000e-01
6.973805834683164e-04	1.000000e-01
6.973927006107511e-04	1.000000e-01
6.973958976759580e-04	1.000000e-01
6.973975760250587e-04	1.000000e-01
6.973992784020687e-04	1.000000e-01
6.974027521135209e-04	1.000000e-01
6.974048894969112e-04	1.000000e-01
6.974416542832895e-04	1.000000e-01
6.975930208156968e-04	1.000000e-01
6.976564311227019e-04	1.000000e-01
6.976733662142971e-04	1.000000e-01
6.976742282314530e-04	1.000000e-01
6.976770529790314e-04	1.000000e-01
6.977422626616239e-04	1.000000e-01
6.987610566234559e-04	1.000000e-01
6.988577583156931e-04	1.000000e-01
6.988606817265357e-04	1.000000e-01
6.988624901318180e-04	1.000000e-01
6.988788392232277e-04	1.000000e-01
6.988819201918261e-04	1.000000e-01
6.988854800954267e-04	1.000000e-01
6.988870950839432e-04	1.000000e-01
6.988884383836742e-04	1.000000e-01
6.988908028743867e-04	1.000000e-01
6.988958266278518e-04	1.000000e-01
6.989599249987216e-04	1.000000e-01
6.990826482079722e-04	1.000000e-01
6.991616216857748e-04	1.000000e-01
6.991639498667671e-04	1.000000e-01
6.991649594695201e-04	1.000000e-01
6.991705282955015e-04	1.000000e-01
6.994981335501517e-04	1.000000e-01
7.003251026907924e-04	1.000000e-01
7.003430216484828e-04	1.000000e-01
7.003509152505509e-04	1.000000e-01
7.003637314246738e-04	1.000000e-01
7.003701523592433e-04	1.000000e-01
7.003737909802708e-04	1.000000e-01
7.003761155654382e-04	1.000000e-01
7.003773786165852e-04	1.000000e-01
7.003802632259326e-04	1.000000e-01
7.003828011038321e-04	1.000000e-01
7.004316791923009e-04	1.000000e-01
7.005635007853875e-04	1.000000e-01
7.006506118970871e-04	1.000000e-01
7.006548317063209e-04	1.000000e-01
7.006557563813063e-04	1.000000e-01
7.006596349386298e-04	1.000000e-01
7.008184296835892e-04	1.000000e-01
7.017903745578384e-04	1.000000e-01
7.018273294537032e-04	1.000000e-01
7.018404632739266e-04	1.000000e-01
7.018448073616469e-04	1.000000e-01
7.018563745808565e-04	1.000000e-01
7.018624046231487e-04	1.000000e-01
7.018658877084498e-04	1.000000e-01
7.018680852463492e-04	1.000000e-01
7.018714670476241e-04	1.000000e-01
7.018745911651750e-04	1.000000e-01
7.019081450341934e-04	1.000000e-01
7.019957960628130e-04	1.000000e-01
7.021034758849435e-04	1.000000e-01
7.021460262672029e-04	1.000000e-01
7.021485609552409e-04	1.000000e-01
7.021900181522170e-04	1.000000e-01
7.031444907970646e-04	1.000000e-01
7.033242063585726e-04	1.000000e-01
7.033311950062443e-04	1.000000e-01
7.033405947061612e-04	1.000000e-01
7.033502182623980e-04	1.000000e-01
7.033545717891411e-04	1.000000e-01
7.033574158876646e-04	1.000000e-01
7.033589561797937e-04	1.000000e-01
7.033618357402463e-04	1.000000e-01
7.033648234836131e-04	1.000000e-01
7.034131446541815e-04	1.000000e-01
7.035786748101342e-04	1.000000e-01
7.036333560751039e-04	1.000000e-01
7.036372187846096e-04	1.000000e-01
7.036380387149211e-04	1.000000e-01
7.036416279352124e-04	1.000000e-01
7.037822456111983e-04	1.000000e-01
7.047772474626469e-04	1.000000e-01
7.048101680510913e-04	1.000000e-01
7.048205198009323e-04	1.000000e-01
7.048219887019584e-04	1.000000e-01
7.048262836718661e-04	1.000000e-01
7.048387255492888e-04	1.000000e-01
7.048423419257138e-04	1.000000e-01
7.048451767289936e-04	1.000000e-01
7.048471415103990e-04	1.000000e-01
7.048488523560284e-04	1.000000e-01
7.048530848962809e-04	1.000000e-01
7.048571606845078e-04	1.000000e-01
7.049174326882649e-04	1.000000e-01
7.050317377068308e-04	1.000000e-01
7.051182334308942e-04	1.000000e-01
7.051259077384873e-04	1.000000e-01
7.051268060341829e-04	1.000000e-01
7.051300341749372e-04	1.000000e-01
7.052277475037802e-04	1.000000e-01
7.062320092724235e-04	1.000000e-01
7.063064045111717e-04	1.000000e-01
7.063117694455495e-04	1.000000e-01
7.063123758041769e-04	1.000000e-01
7.063128988926787e-04	1.000000e-01
7.063290453945181e-04	1.000000e-01
7.063336444864325e-04	1.000000e-01
7.063360917288585e-04	1.000000e-01
7.063371565178049e-04	1.000000e-01
7.063392436725606e-04	1.000000e-01
7.063421247788996e-04	1.000000e-01
7.063975317495275e-04	1.000000e-01
7.065865334592868e-04	1.000000e-01
7.066172836490806e-04	1.000000e-01
7.066180531816131e-04	1.000000e-01
7.066196548722027e-04	1.000000e-01
7.066409073552312e-04	1.000000e-01
7.076901806964989e-04	1.000000e-01
7.077971058691528e-04	1.000000e-01
7.077995967815478e-04	1.000000e-01
7.078126178219585e-04	1.000000e-01
7.078184349592805e-04	1.000000e-01
7.078219336666177e-04	1.000000e-01
7.078257767644147e-04	1.000000e-01
7.078283854664963e-04	1.000000e-01
7.078318871934722e-04	1.000000e-01
7.078412667732762e-04	1.000000e-01
7.079733621110626e-04	1.000000e-01
7.080778292385757e-04	1.000000e-01
7.081065301339708e-04	1.000000e-01
7.081072542977359e-04	1.000000e-01
7.081102093437291e-04	1.000000e-01
7.081672588113489e-04	1.000000e-01
7.090237650892616e-04	1.000000e-01
7.092790394501689e-04	1.000000e-01
7.092886243469900e-04	1.000000e-01
7.092909381450357e-04	1.000000e-01
7.093054340536872e-04	1.000000e-01
7.093113771378068e-04	1.000000e-01
7.093147059834575e-04	1.000000e-01
7.093164257298910e-04	1.000000e-01
7.093184175988368e-04	1.000000e-01
7.093224032697344e-04	1.000000e-01
7.093271711918389e-04	1.000000e-01
7.093994060082104e-04	1.000000e-01
7.095332562223743e-04	1.000000e-01
7.095948253643817e-04	1.000000e-01
7.095984357851335e-04	1.000000e-01
7.095993821485699e-04	1.000000e-01
7.096038934355691e-04	1.000000e-01
7.097824443018111e-04	1.000000e-01
7.103866040886237e-04	1.000000e-01
7.107108270939680e-04	1.000000e-01
7.107671014460186e-04	1.000000e-01
7.107791985947158e-04	1.000000e-01
7.107811921789622e-04	1.000000e-01
7.107968712484750e-04	1.000000e-01
7.107998930356832e-04	1.000000e-01
7.108028366580016e-04	1.000000e-01
7.108040112783974e-04	1.000000e-01
7.108058018110951e-04	1.000000e-01
7.108072255066286e-04	1.000000e-01
7.108079053595453e-04	1.000000e-01
7.108087901544557e-04	1.000000e-01
7.108135566169606e-04	1.000000e-01
7.109085176781570e-04	1.000000e-01
7.110169866153116e-04	1.000000e-01
7.110833464568534e-04	1.000000e-01
7.110856535985147e-04	1.000000e-01
7.110866451855883e-04	1.000000e-01
7.110921511113918e-04	1.000000e-01
7.114084110569450e-04	1.000000e-01
7.122528566401245e-04	1.000000e-01
7.122663712165712e-04	1.000000e-01
7.122702587838322e-04	1.000000e-01
7.122710478936907e-04	1.000000e-01
7.122854909082201e-04	1.000000e-01
7.122904211578634e-04	1.000000e-01
7.122956975556217e-04	1.000000e-01
7.122978144264902e-04	1.000000e-01
7.122994445146579e-04	1.000000e-01
7.123009808460883e-04	1.000000e-01
7.123096081868766e-04	1.000000e-01
7.123896029616679e-04	1.000000e-01
7.125188778261875e-04	1.000000e-01
7.125787116615176e-04	1.000000e-01
7.125816988472101e-04	1.000000e-01
7.126017658727253e-04	1.000000e-01
7.136245639572530e-04	1.000000e-01
7.137468237791710e-04	1.000000e-01
7.137597213895405e-04	1.000000e-01
7.137624905229525e-04	1.000000e-01
7.137747396997345e-04	1.000000e-01
7.137814479146992e-04	1.000000e-01
7.137857877094316e-04	1.000000e-01
7.137883268513740e-04	1.000000e-01
7.137899665702078e-04	1.000000e-01
7.137913349571449e-04	1.000000e-01
7.137955930374725e-04	1.000000e-01
7.138471065122081e-04	1.000000e-01
7.139816841557025e-04	1.000000e-01
7.140350520595592e-04	1.000000e-01
7.140689943950141e-04	1.000000e-01
7.140698882229975e-04	1.000000e-01
7.140718498560917e-04	1.000000e-01
7.141021015904550e-04	1.000000e-01
7.151081333314120e-04	1.000000e-01
7.152403657416280e-04	1.000000e-01
7.152519294151716e-04	1.000000e-01
7.152529409881819e-04	1.000000e-01
7.152625940714181e-04	1.000000e-01
7.152709112578109e-04	1.000000e-01
7.152746481417128e-04	1.000000e-01
7.152763035440695e-04	1.000000e-01
7.152789331455585e-04	1.000000e-01
7.152799825463279e-04	1.000000e-01
7.152816797989151e-04	1.000000e-01
7.152840314598308e-04	1.000000e-01
7.152999166056894e-04	1.000000e-01
7.155061721632984e-04	1.000000e-01
7.155532626730451e-04	1.000000e-01
7.155632831932600e-04	1.000000e-01
7.155640506319615e-04	1.000000e-01
7.155669833158223e-04	1.000000e-01
7.156422096913171e-04	1.000000e-01
7.167027481451154e-04	1.000000e-01
7.167364353578190e-04	1.000000e-01
7.167421728697632e-04	1.000000e-01
7.167435157757083e-04	1.000000e-01
7.167542973947176e-04	1.000000e-01
7.167611315460764e-04	1.000000e-01
7.167643468760167e-04	1.000000e-01
7.167675761450784e-04	1.000000e-01
7.167692251796533e-04	1.000000e-01
7.167705085575554e-04	1.000000e-01
7.167745052148338e-04	1.000000e-01
7.167770499451737e-04	1.000000e-01
7.168332760937152e-04	1.000000e-01
7.169530732155577e-04	1.000000e-01
7.170391161930962e-04	1.000000e-01
7.170546523044896e-04	1.000000e-01
7.170555392823331e-04	1.000000e-01
7.170579450784490e-04	1.000000e-01
7.171009099424101e-04	1.000000e-01
7.180926535242862e-04	1.000000e-01
7.182174338366809e-04	1.000000e-01
7.182291882710912e-04	1.000000e-01
7.182329305305084e-04	1.000000e-01
7.182335235866313e-04	1.000000e-01
7.182456508322228e-04	1.000000e-01
7.182521852636985e-04	1.000000e-01
7.182557609534633e-04	1.000000e-01
7.182582915670057e-04	1.000000e-01
7.182593529524127e-04	1.000000e-01
7.182603843635852e-04	1.000000e-01
7.182610181738971e-04	1.000000e-01
7.182615125205748e-04	1.000000e-01
7.182632734886223e-04	1.000000e-01
7.182808743584318e-04	1.000000e-01
7.183850234349464e-04	1.000000e-01
7.184871102880255e-04	1.000000e-01
7.185404513455109e-04	1.000000e-01
7.185421325415346e-04	1.000000e-01
7.185435004273806e-04	1.000000e-01
7.185543208932298e-04	1.000000e-01
7.191820124917869e-04	1.000000e-01
7.196963734122055e-04	1.000000e-01
7.197183283405264e-04	1.000000e-01
7.197226555525440e-04	1.000000e-01
7.197264365046240e-04	1.000000e-01
7.197412232268021e-04	1.000000e-01
7.197441289752063e-04	1.000000e-01
7.197472325095538e-04	1.000000e-01
7.197490232631861e-04	1.000000e-01
7.197505270853917e-04	1.000000e-01
7.197539404733173e-04	1.000000e-01
7.197611812480430e-04	1.000000e-01
7.198326292106428e-04	1.000000e-01
7.200324764715794e-04	1.000000e-01
7.200371454378670e-04	1.000000e-01
7.200379613272850e-04	1.000000e-01
7.200419744533295e-04	1.000000e-01
7.202780263586177e-04	1.000000e-01
7.211559806301468e-04	1.000000e-01
7.212131100113963e-04	1.000000e-01
7.212186397314255e-04	1.000000e-01
7.212321226217030e-04	1.000000e-01
7.212367984413763e-04	1.000000e-01
7.212392619660825e-04	1.000000e-01
7.212403016619608e-04	1.000000e-01
7.212414976737769e-04	1.000000e-01
7.212422832875450e-04	1.000000e-01
7.212429767867776e-04	1.000000e-01
7.212454643127591e-04	1.000000e-01
7.212835110356431e-04	1.000000e-01
7.214545144361130e-04	1.000000e-01
7.215218142945438e-04	1.000000e-01
7.215246349762044e-04	1.000000e-01
7.215253394965911e-04	1.000000e-01
7.215280588455239e-04	1.000000e-01
7.215805735466641e-04	1.000000e-01
7.226661796600813e-04	1.000000e-01
7.226986822152805e-04	1.000000e-01
7.227042680462017e-04	1.000000e-01
7.227154784561593e-04	1.000000e-01
7.227228267600346e-04	1.000000e-01
7.227263724354122e-04	1.000000e-01
7.227295219622867e-04	1.000000e-01
7.227304363941984e-04	1.000000e-01
7.227316424409429e-04	1.000000e-01
7.227345702587941e-04	1.000000e-01
7.227383379658671e-04	1.000000e-01
7.227448341877510e-04	1.000000e-01
7.228213943355905e-04	1.000000e-01
7.229411235392067e-04	1.000000e-01
7.230214416125124e-04	1.000000e-01
7.230221397249607e-04	1.000000e-01
7.230249361269608e-04	1.000000e-01
7.230729404311880e-04	1.000000e-01
7.240811133166213e-04	1.000000e-01
7.241887357468090e-04	1.000000e-01
7.241947943014185e-04	1.000000e-01
7.241962353899660e-04	1.000000e-01
7.242099945887707e-04	1.000000e-01
7.242164725979360e-04	1.000000e-01
7.242207323944187e-04	1.000000e-01
7.242227358300901e-04	1.000000e-01
7.242251538800346e-04	1.000000e-01
7.242315026955111e-04	1.000000e-01
7.243718558213987e-04	1.000000e-01
7.245090426062439e-04	1.000000e-01
7.245124843942555e-04	1.000000e-01
7.245671021472985e-04	1.000000e-01
7.253734568035331e-04	1.000000e-01
7.256790964027459e-04	1.000000e-01
7.256848479435959e-04	1.000000e-01
7.256858385645041e-04	1.000000e-01
7.256954101200681e-04	1.000000e-01
7.257036939126027e-04	1.000000e-01
7.257080131083580e-04	1.000000e-01
7.257100996334130e-04	1.000000e-01
7.257115715193396e-04	1.000000e-01
7.257134563027107e-04	1.000000e-01
7.257166058295995e-04	1.000000e-01
7.257200004824367e-04	1.000000e-01
7.258011846113755e-04	1.000000e-01
7.260006387306611e-04	1.000000e-01
7.260041120478862e-04	1.000000e-01
7.260191526238629e-04	1.000000e-01
7.269893807273229e-04	1.000000e-01
7.271399738010172e-04	1.000000e-01
7.271681262657293e-04	1.000000e-01
7.271748520807939e-04	1.000000e-01
7.271790437628000e-04	1.000000e-01
7.271900750720040e-04	1.000000e-01
7.271954128851885e-04	1.000000e-01
7.271995056756502e-04	1.000000e-01
7.272023950739860e-04	1.000000e-01
7.272038925397944e-04	1.000000e-01
7.272045816768984e-04	1.000000e-01
7.272051877629172e-04	1.000000e-01
7.272071201376869e-04	1.000000e-01
7.272565812888557e-04	1.000000e-01
7.273947324209915e-04	1.000000e-01
7.274862592487122e-04	1.000000e-01
7.274904782084591e-04	1.000000e-01
7.274912762391631e-04	1.000000e-01
7.274945468218152e-04	1.000000e-01
7.275924049275251e-04	1.000000e-01
7.285850973011039e-04	1.000000e-01
7.286638925676946e-04	1.000000e-01
7.286674768428164e-04	1.000000e-01
7.286790566903745e-04	1.000000e-01
7.286847449560167e-04	1.000000e-01
7.286886567499225e-04	1.000000e-01
7.286921513729697e-04	1.000000e-01
7.286952350686397e-04	1.000000e-01
7.286982588301492e-04	1.000000e-01
7.287333809454317e-04	1.000000e-01
7.288771025755335e-04	1.000000e-01
7.289507107799651e-04	1.000000e-01
7.289829537638242e-04	1.000000e-01
7.289856195780614e-04	1.000000e-01
7.289990284629919e-04	1.000000e-01
7.295255295939345e-04	1.000000e-01
7.301038534015709e-04	1.000000e-01
7.301428011866230e-04	1.000000e-01
7.301563226593053e-04	1.000000e-01
7.301620256167995e-04	1.000000e-01
7.301743621755302e-04	1.000000e-01
7.301782685527121e-04	1.000000e-01
7.301822852605796e-04	1.000000e-01
7.301843193132344e-04	1.000000e-01
7.301874704008216e-04	1.000000e-01
7.301932308850093e-04	1.000000e-01
7.302582755099508e-04	1.000000e-01
7.303757456248007e-04	1.000000e-01
7.304657284295024e-04	1.000000e-01
7.304754336815685e-04	1.000000e-01
7.304762188875159e-04	1.000000e-01
7.304785878223727e-04	1.000000e-01
7.305209566775815e-04	1.000000e-01
7.314889784388364e-04	1.000000e-01
7.316273337113138e-04	1.000000e-01
7.316460693372747e-04	1.000000e-01
7.316465888561275e-04	1.000000e-01
7.316589920216321e-04	1.000000e-01
7.316643782738771e-04	1.000000e-01
7.316677704666833e-04	1.000000e-01
7.316705999774968e-04	1.000000e-01
7.316721646243336e-04	1.000000e-01
7.316733122177086e-04	1.000000e-01
7.316739448199781e-04	1.000000e-01
7.316754622403621e-04	1.000000e-01
7.316882029241529e-04	1.000000e-01
7.317739986418794e-04	1.000000e-01
7.319122229204697e-04	1.000000e-01
7.319602451151023e-04	1.000000e-01
7.319625391998745e-04	1.000000e-01
7.319728345725928e-04	1.000000e-01
7.325739027156025e-04	1.000000e-01
7.331119322669702e-04	1.000000e-01
7.331339994859441e-04	1.000000e-01
7.331397889894844e-04	1.000000e-01
7.331541735691367e-04	1.000000e-01
7.331580312611999e-04	1.000000e-01
7.331612569364829e-04	1.000000e-01
7.331625105688140e-04	1.000000e-01
7.331639138440571e-04	1.000000e-01
7.331646526105192e-04	1.000000e-01
7.331652964648498e-04	1.000000e-01
7.331675770393081e-04	1.000000e-01
7.332007187812234e-04	1.000000e-01
7.332734410068277e-04	1.000000e-01
7.334295791672372e-04	1.000000e-01
7.334552349855146e-04	1.000000e-01
7.334559774103352e-04	1.000000e-01
7.334596175440110e-04	1.000000e-01
7.336062209563548e-04	1.000000e-01
7.341895786345271e-04	1.000000e-01
7.345190576133633e-04	1.000000e-01
7.346231396673760e-04	1.000000e-01
7.346274180816232e-04	1.000000e-01
7.346332739665185e-04	1.000000e-01
7.346449729261334e-04	1.000000e-01
7.346470285729811e-04	1.000000e-01
7.346493557217574e-04	1.000000e-01
7.346513155229067e-04	1.000000e-01
7.346526485439849e-04	1.000000e-01
7.346542677929446e-04	1.000000e-01
7.346550101309231e-04	1.000000e-01
7.346570442104833e-04	1.000000e-01
7.346903728861895e-04	1.000000e-01
7.347608165056283e-04	1.000000e-01
7.349101109740342e-04	1.000000e-01
7.349440000068299e-04	1.000000e-01
7.349446911864736e-04	1.000000e-01
7.349459789487947e-04	1.000000e-01
7.349595599908540e-04	1.000000e-01
7.355024665470266e-04	1.000000e-01
7.360698798280711e-04	1.000000e-01
7.361140589783367e-04	1.000000e-01
7.361153874653485e-04	1.000000e-01
7.361173637031210e-04	1.000000e-01
7.361333048586309e-04	1.000000e-01
7.361372292559457e-04	1.000000e-01
7.361395288248452e-04	1.000000e-01
7.361406267176439e-04	1.000000e-01
7.361428097580968e-04	1.000000e-01
7.361451762495370e-04	1.000000e-01
7.361643620367676e-04	1.000000e-01
7.362272827036896e-04	1.000000e-01
7.363656788501874e-04	1.000000e-01
7.364325917198883e-04	1.000000e-01
7.364358237073480e-04	1.000000e-01
7.364367758447728e-04	1.000000e-01
7.364421735213403e-04	1.000000e-01
7.367598096427155e-04	1.000000e-01
7.375880501213282e-04	1.000000e-01
7.376041244647853e-04	1.000000e-01
7.376051199054743e-04	1.000000e-01
7.376055230154622e-04	1.000000e-01
7.376196316604352e-04	1.000000e-01
7.376248796457397e-04	1.000000e-01
7.376278509046521e-04	1.000000e-01
7.376313463616621e-04	1.000000e-01
7.376338071222448e-04	1.000000e-01
7.376378346520730e-04	1.000000e-01
7.376444084285603e-04	1.000000e-01
7.377159831936518e-04	1.000000e-01
7.379273863351306e-04	1.000000e-01
7.379304051667000e-04	1.000000e-01
7.379516679633070e-04	1.000000e-01
7.389885448914139e-04	1.000000e-01
7.390870715254625e-04	1.000000e-01
7.390948065786103e-04	1.000000e-01
7.390977603106257e-04	1.000000e-01
7.391092085565818e-04	1.000000e-01
7.391150598951904e-04	1.000000e-01
7.391194907713754e-04	1.000000e-01
7.391225059140989e-04	1.000000e-01
7.391259270551653e-04	1.000000e-01
7.391291302008845e-04	1.000000e-01
7.391619460566506e-04	1.000000e-01
7.392412073639596e-04	1.000000e-01
7.394177706280061e-04	1.000000e-01
7.394212974733037e-04	1.000000e-01
7.394807442530608e-04	1.000000e-01
7.404207252479265e-04	1.000000e-01
7.405717086170231e-04	1.000000e-01
7.405853111157564e-04	1.000000e-01
7.405870361681107e-04	1.000000e-01
7.406002252582242e-04	1.000000e-01
7.406060273030657e-04	1.000000e-01
7.406091565301518e-04	1.000000e-01
7.406121814778002e-04	1.000000e-01
7.406130451766694e-04	1.000000e-01
7.406139882946452e-04	1.000000e-01
7.406159017247612e-04	1.000000e-01
7.406172293586574e-04	1.000000e-01
7.406197715094431e-04	1.000000e-01
7.406596920341535e-04	1.000000e-01
7.408283636161355e-04	1.000000e-01
7.409077387158951e-04	1.000000e-01
7.409083848396437e-04	1.000000e-01
7.409091888617388e-04	1.000000e-01
7.409121552071201e-04	1.000000e-01
7.410255774214678e-04	1.000000e-01
7.420325583093959e-04	1.000000e-01
7.420744885990779e-04	1.000000e-01
7.420785553149098e-04	1.000000e-01
7.420787067208837e-04	1.000000e-01
7.420918075930874e-04	1.000000e-01
7.420978348939923e-04	1.000000e-01
7.421009060723545e-04	1.000000e-01
7.421040993534337e-04	1.000000e-01
7.421054695733766e-04	1.000000e-01
7.421069073277816e-04	1.000000e-01
7.421078301310584e-04	1.000000e-01
7.421088612786002e-04	1.000000e-01
7.421125728317126e-04	1.000000e-01
7.422503458258927e-04	1.000000e-01
